date,w_AAPL,w_MSFT,w_GOOG,w_AMZN,w_TSLA
2021-10-25,-0.3499444730933039,0.06815203333280713,0.2934881417939267,0.1910919703809217,0.09732338139904055
2021-10-26,-0.38119853257621683,0.0907491431506946,0.3933362421657668,-0.07336523654845996,-0.06135084555886188
2021-10-27,-0.3979331175810688,0.18788623725620138,0.3396008170033503,-0.0631543730404249,0.01142545511895464
2021-10-28,-0.33776390441143067,0.2040762245278204,0.33816758133978253,-0.10165655563381965,-0.018335734087146692
2021-10-29,-0.3942233984479419,0.28229512402040524,0.19402376857556614,0.085513744171025,0.043943964785061594
2021-11-01,-0.39717206336651606,0.2820286887645423,0.1353514885865358,0.13781728132553295,0.04763047795687285
2021-11-02,-0.3664265695779586,0.20107006924331833,0.30067420715677584,-0.12446953765386137,-0.007359616368085779
2021-11-03,-0.3602939404025671,0.19249442507302503,0.2986443413043957,-0.12321014448823425,-0.025357148731777898
2021-11-04,-0.360630006509625,0.19284615346621575,0.3257261321908545,-0.10067052848239508,-0.020127179350909675
2021-11-05,-0.3623463249677442,0.15165945072384507,0.30506454994582455,-0.1449057884896705,-0.03602388587291566
2021-11-08,-0.3582175930850466,0.14986825800858047,0.30250775106224453,-0.15243835557361773,-0.03696804227051073
2021-11-09,-0.40991309123242387,0.1427659706334631,0.3050978519931782,-0.1169949537341677,-0.025228132406767075
2021-11-10,-0.2948826121748706,0.07068633144467851,0.3723349807717613,-0.24340258067696594,0.018693494931723596
2021-11-11,-0.35526736235323947,0.1073073621450735,0.3188731987573639,-0.19027412447527015,-0.028277952269053056
2021-11-12,-0.33536303518332966,0.09245519621022036,0.3173179298810834,-0.21854769962385986,-0.036316139101506655
2021-11-15,-0.31717689621984146,0.08799492335033704,0.33242452916134013,-0.24421790582799813,-0.01818574544048317
2021-11-16,-0.28132763154437823,0.07063613432740994,0.35967521416766846,-0.2796134137405978,0.008747606219945496
2021-11-17,-0.26906495286545934,0.08164399882772176,0.35608838801867604,-0.28599076928701306,0.007211891001129812
2021-11-18,-0.27384664567385103,0.08977086168017312,0.3496996186627833,-0.2676660363301746,0.019016837653017874
2021-11-19,-0.285409004207851,0.10649993140758528,0.34260091842641516,-0.2518848202793036,0.013605325678845148
2021-11-22,-0.26713757476500655,0.09245983521029087,0.361712308971649,-0.2564413075712842,0.022248973481769643
2021-11-23,-0.29307489321931685,0.07759998050132298,0.35839473109289877,-0.27013810089838447,-0.0007922942880769318
2021-11-24,-0.28765375781294406,0.09853998078531385,0.34404708916635035,-0.2576473536573291,0.01211181857806255
2021-11-26,-0.26434389362338007,0.07921380464078673,0.3650351620976003,-0.2879890611879504,0.003418078450282475
2021-11-29,-0.24124395453944222,0.027029367971884457,0.3818342626710259,-0.3492467774089965,-0.000645637408650954
2021-11-30,-0.2272725028791284,0.06882901371420003,0.377758672123439,-0.31799483031873105,0.00814498096450166
2021-12-01,-0.17650681397829376,-0.03256664074613012,0.38909347082045376,-0.334496231042318,-0.06733684341280445
2021-12-02,0.2227307272792888,-0.40409046529059406,0.03012392530575934,-0.11981828291226913,-0.22323659921208863
2021-12-03,-0.056196434015624394,-0.22203501971943293,0.26250200041387267,-0.23883770526783982,-0.22042884058323015
2021-12-06,-0.03744437580129384,-0.21677664407165936,0.2743477283352509,-0.3271277944887143,-0.14430345730308153
2021-12-07,-0.11755579785200959,-0.07293855637172134,0.3461581594878554,-0.42079942964779843,-0.042548056640615145
2021-12-08,-0.21674832857652926,0.014756538683381388,0.38563470998798277,-0.3386728374076153,-0.044187585344491284
2021-12-09,-0.24773087952489012,0.06361864807638183,0.345170445132718,-0.31321278325519597,-0.03026724401081403
2021-12-10,-0.26276294488881813,0.06536156380938489,0.3909433852411944,-0.2759917533034426,0.004940352757159899
2021-12-13,-0.13970720573688591,-0.1073290008634232,0.31306092148335296,-0.28430548383662485,-0.15559738807971307
2021-12-14,-0.18318865134090512,-0.06328481225816339,0.4207827109467339,-0.2990174139018688,-0.03372641155232878
2021-12-15,-0.25473832110318145,0.014593545476479858,0.43626426544165514,-0.2926188509655263,-0.001785017013157294
2021-12-16,-0.24163611777272306,-0.1270846825331192,0.2774080042395674,-0.08503261470814104,-0.2688385807464494
2021-12-17,-0.10627368129552699,-0.1657656137969596,0.37774414293289243,-0.18458744616140435,-0.1656291158132166
2021-12-20,-0.35792080276053956,-0.00815249583537916,0.3424952746352475,-0.11261416118936726,-0.1788172655794664
2021-12-21,-0.19777019488917402,-0.031311250703055404,0.3763032153218335,-0.34611400497704037,-0.048501334108896704
2021-12-22,-0.27117512551571615,0.023737991394822428,0.36480345808240805,-0.31149034711020507,-0.028793077896848263
2021-12-23,-0.23045396551231986,0.033892918958114006,0.4186396593688846,-0.28716828090476837,0.029845175255913285
2021-12-27,-0.3425900810825999,0.11613046691483875,0.3719264599619186,-0.16172290969726194,0.007630082343380856
2021-12-28,-0.34235078617903314,0.08844473798562022,0.37217330733042253,-0.1767768994304732,-0.020254269074450975
2021-12-29,-0.30068935773398076,0.06757591945169521,0.3974964345887743,-0.2244757673238928,-0.009762520901656798
2021-12-30,-0.3049815066832031,0.04957092622828616,0.38234167262851426,-0.2287550192515774,-0.034350875208419084
2021-12-31,-0.3134069861549985,0.05704274482802508,0.3866706147849138,-0.21665027532330658,-0.02622937890875624
2022-01-03,-0.29580336797264006,0.07344770925140495,0.4056168401079654,-0.2184483630669752,0.00668371960101446
2022-01-04,-0.30364409029878203,0.06509761117167197,0.36065228174971975,-0.2339001253062381,-0.03670589147358817
2022-01-05,-0.28681111746954185,0.05964842762266832,0.377473785644108,-0.24355733304272448,-0.032509336220957315
2022-01-06,-0.28050403581469135,0.05332600499433243,0.40131899023683987,-0.23898663507026877,-0.025864333883867552
2022-01-07,-0.29885936415139325,0.06658279887494731,0.390268106004305,-0.20861176809493934,-0.035677962874415076
2022-01-10,-0.22814874865315382,0.030472814766375134,0.4418757703407101,-0.2651164848278155,-0.03438618141194547
2022-01-11,0.24215045179395517,-0.24793515707203012,0.19698674892211038,-0.23580239851492782,-0.07712524369697649
2022-01-12,-0.28927081831769436,-0.05396289296765359,0.23245439266857754,-0.06825836219118828,-0.35605353385488636
2022-01-13,-0.41421768756365274,0.10316081930008562,0.2685825758391446,-0.1188488040364696,-0.09519011326064748
2022-01-14,0.3419536175211138,-0.31103121949038054,-0.11608014403411991,0.09319948431971457,-0.13773553463467125
2022-01-18,-0.34142060706697175,0.09723330444534907,0.3609964256181928,-0.13234919702927578,-0.06800046584021052
2022-01-19,-0.16879271880660038,-0.0003675387715044335,0.49084360238970876,-0.2532481964653505,-0.08674794356683595
2022-01-20,-0.13661951264802924,-0.018842313535529707,0.5024104605802782,-0.24053027965751175,-0.10159743357865099
2022-01-21,-0.1731149087893165,-0.009324371000542111,0.46291592713320867,-0.21016157568844432,-0.14448321738848832
2022-01-24,-0.04846098078180364,-0.12917213644831968,0.4534175636854454,-0.24686202799078175,-0.12208729109364956
2022-01-25,-0.15444364088042958,-0.08835712458053259,0.49674672272838916,-0.1389857836933454,-0.12146672811730316
2022-01-26,-0.16233453755362975,0.08349951691417888,-0.36839475827139717,0.3413494284235231,-0.04442175883727094
2022-01-27,-0.1533547704341208,-0.06944993901202548,0.4857147497881173,-0.18670549754281787,-0.10477504322291854
2022-01-28,-0.05649991547836415,-0.10562102665308555,0.3933071133950337,-0.3717947679930702,-0.07277717648044643
2022-01-31,-0.08542360452407152,-0.09515065375574967,0.4215583091497515,-0.350954924785594,-0.04691250778483347
2022-02-01,-0.3608106956412508,0.017481750990653393,0.4424192582095614,-0.10043660240892903,-0.07885169274960528
2022-02-02,-0.4560553602340104,0.19583862493039156,0.23019561463762897,0.004541328211651311,-0.11336907198631758
2022-02-03,-0.46445036929570765,0.34166736724414465,-0.05911978018517172,0.11295668791465319,-0.021805795360322934
2022-02-04,-0.23577045451712444,-0.10501885330444762,0.2507535612792344,0.19101573874677497,0.21744139215241864
2022-02-07,-0.15141002756589594,0.022846054019875533,0.46065646950637484,0.33762989861921433,-0.027457550288639238
2022-02-08,-0.33620392479780153,0.030764976668479035,0.46834560291271704,-0.11522825102167882,0.04945724459932366
2022-02-09,-0.3725191641483515,0.06177843622159004,0.39600713523354913,-0.1526704806637862,-0.017024783732723023
2022-02-10,0.0107800923329678,-0.01766182797858429,0.4739003322851155,0.4716197041295442,-0.026038043273788277
2022-02-11,-0.21377461375774726,0.0715315017748692,0.11481226164343011,0.49152176507374135,-0.10835985775021208
2022-02-14,-0.4579898996307701,0.0264374077426624,0.4164558781322631,0.03929875076187539,0.05981806373242901
2022-02-15,-0.401875975345677,-0.022486644975918207,0.3773544444087801,-0.08225643794751329,0.11602649732211139
2022-02-16,-0.3053961225655143,0.057524752267965336,0.401466169465077,-0.1988152029428339,-0.036797752758609394
2022-02-17,-0.21084522944472445,0.10753696836633479,0.4549241355641237,-0.0737125505699063,-0.15298111605491063
2022-02-18,-0.2807010263896245,0.08090535186516402,0.4134240727052582,-0.13963385342634463,-0.0853356956136085
2022-02-22,-0.2802168293401144,0.09377109226856689,0.38415655577755936,-0.15632526346222256,-0.08553025915153685
2022-02-23,-0.37270795543231994,0.0034362789511411885,0.34128626259928774,0.26496570627916044,-0.017603796738090788
2022-02-24,-0.6283027536125756,0.08748019628232419,-0.0658897506760788,0.12934616298323254,-0.08898113644578877
2022-02-25,-0.2075265586252597,0.08388383313084406,0.3340520476614641,-0.240565439815771,-0.13397212076666104
2022-02-28,-0.2859225406036129,0.04163656481187384,0.3635177048626968,-0.2507808346231291,-0.0581423550986874
2022-03-01,-0.25203372316777534,0.09683175202237447,0.3301778927679742,-0.1981982563619707,-0.12275837567990522
2022-03-02,-0.330650759610213,0.07462014557621556,0.3527620965410503,-0.1801595104238845,-0.06180748784863655
2022-03-03,-0.24960428621445008,0.1259837148840495,0.3077157183706045,-0.15101445708727892,-0.16568182344361684
2022-03-04,-0.2545331760366026,0.10747660149598855,0.33669713073417307,-0.15784900578000957,-0.1434440859532261
2022-03-07,-0.15528467457297834,0.10824250877526762,0.35240294852001175,-0.17640392916054812,-0.20766593897119426
2022-03-08,-0.17622035179579582,0.08109770462088854,0.3466667082136084,-0.21877709866788295,-0.17723813670182428
2022-03-09,-0.7186928125288706,0.13167825079234108,0.03691743140123891,0.08519964694898904,-0.02751185832856056
2022-03-10,-0.26441872293944985,0.06010081743625726,0.3924128032814193,-0.16003435383576112,-0.12303330250711235
2022-03-11,-0.16388205857808671,0.09982263501352896,0.4495335854303421,-0.09075320927725339,-0.19600851170078876
2022-03-14,0.3374764598021274,0.10070057360820692,0.13076844619541542,0.18918000740066326,-0.24187451299358706
2022-03-15,-0.5468982138990021,0.04359266597706233,0.33035966812572737,-0.047399012737285036,0.0317504392609232
2022-03-16,-0.47819694988921846,0.012759085695783724,0.4093635707178148,-0.07560056051929198,0.024079833177890878
2022-03-17,-0.4054672839791587,0.00733210152733805,0.4241354105430655,-0.1315836970637117,0.03148150688672589
2022-03-18,-0.4699344004623355,-0.005855746053264792,0.3961163813397046,-0.05873874405334881,0.06935472809134634
2022-03-21,-0.4815131851757212,-0.008886428564500328,0.44709306127839965,0.024790561842343187,0.03771676313903559
2022-03-22,-0.4544137073349285,-0.04149166614169359,0.3159028136752301,-0.05889335489766753,0.12929845795048042
2022-03-23,-0.3623806337216057,-0.0308660969797646,0.40122846781567856,-0.12286946811638119,0.08265533336657001
2022-03-24,-0.46218430258509985,-0.019652520645918745,0.3472002892584941,-0.07501890787971469,0.09594397963077254
2022-03-25,-0.4219550701276454,-0.014983076988070044,0.38451742337754596,-0.1026185279273805,0.07592590157935807
2022-03-28,-0.484317391371397,-0.04660961992816551,0.27043545400122154,0.06019638817556221,0.13844114652365364
2022-03-29,-0.5007130930647046,-0.02088114434608291,0.35647824786124027,0.06605589392721554,0.05587162080075679
2022-03-30,-0.5442008180985397,0.03100472738532944,0.38440555676373184,0.039869146134886436,0.0005197516175125729
2022-03-31,-0.45820597946943303,0.02083722097569715,0.43997982018038684,-0.060228684461908676,0.020748294912574204
2022-04-01,-0.531755467141541,0.022557320560487103,0.3853389197969136,0.05605471332002443,0.004293579181033947
